name;flow;Hm
KSB MegaNorm 25 150 141 3500;0,001582;1,477336904
KSB MegaNorm 25 150 141 3500;0,001583;1,477520798
KSB MegaNorm 25 150 141 3500;0,001584;1,477704864
KSB MegaNorm 25 150 141 3500;0,001585;1,477889102
KSB MegaNorm 25 150 141 3500;0,001586;1,478073512
KSB MegaNorm 25 150 141 3500;0,001587;1,478258096
KSB MegaNorm 25 150 141 3500;0,001588;1,478442853
KSB MegaNorm 25 150 141 3500;0,001589;1,478627786
KSB MegaNorm 25 150 141 3500;0,00159;1,478812895
KSB MegaNorm 25 150 141 3500;0,001591;1,47899818
KSB MegaNorm 25 150 141 3500;0,001592;1,479183642
KSB MegaNorm 25 150 141 3500;0,001593;1,479369282
KSB MegaNorm 25 150 141 3500;0,001594;1,479555101
KSB MegaNorm 25 150 141 3500;0,001595;1,479741099
KSB MegaNorm 25 150 141 3500;0,001596;1,479927278
KSB MegaNorm 25 150 141 3500;0,001597;1,480113638
KSB MegaNorm 25 150 141 3500;0,001598;1,480300179
KSB MegaNorm 25 150 141 3500;0,001599;1,480486903
KSB MegaNorm 25 150 141 3500;0,0016;1,48067381
KSB MegaNorm 25 150 141 3500;0,001601;1,480860901
KSB MegaNorm 25 150 141 3500;0,001602;1,481048177
KSB MegaNorm 25 150 141 3500;0,001603;1,481235639
KSB MegaNorm 25 150 141 3500;0,001604;1,481423286
KSB MegaNorm 25 150 141 3500;0,001605;1,481611121
KSB MegaNorm 25 150 141 3500;0,001606;1,481799144
KSB MegaNorm 25 150 141 3500;0,001607;1,481987355
KSB MegaNorm 25 150 141 3500;0,001608;1,482175756
KSB MegaNorm 25 150 141 3500;0,001609;1,482364346
KSB MegaNorm 25 150 141 3500;0,00161;1,482553128
KSB MegaNorm 25 150 141 3500;0,001611;1,482742101
KSB MegaNorm 25 150 141 3500;0,001612;1,482931266
KSB MegaNorm 25 150 141 3500;0,001613;1,483120625
KSB MegaNorm 25 150 141 3500;0,001614;1,483310177
KSB MegaNorm 25 150 141 3500;0,001615;1,483499925
KSB MegaNorm 25 150 141 3500;0,001616;1,483689867
KSB MegaNorm 25 150 141 3500;0,001617;1,483880006
KSB MegaNorm 25 150 141 3500;0,001618;1,484070341
KSB MegaNorm 25 150 141 3500;0,001619;1,484260874
KSB MegaNorm 25 150 141 3500;0,00162;1,484451606
KSB MegaNorm 25 150 141 3500;0,001621;1,484642537
KSB MegaNorm 25 150 141 3500;0,001622;1,484833667
KSB MegaNorm 25 150 141 3500;0,001623;1,485024999
KSB MegaNorm 25 150 141 3500;0,001624;1,485216532
KSB MegaNorm 25 150 141 3500;0,001625;1,485408267
KSB MegaNorm 25 150 141 3500;0,001626;1,485600205
KSB MegaNorm 25 150 141 3500;0,001627;1,485792346
KSB MegaNorm 25 150 141 3500;0,001628;1,485984693
KSB MegaNorm 25 150 141 3500;0,001629;1,486177244
KSB MegaNorm 25 150 141 3500;0,00163;1,486370002
KSB MegaNorm 25 150 141 3500;0,001631;1,486562966
KSB MegaNorm 25 150 141 3500;0,001632;1,486756137
KSB MegaNorm 25 150 141 3500;0,001633;1,486949517
KSB MegaNorm 25 150 141 3500;0,001634;1,487143106
KSB MegaNorm 25 150 141 3500;0,001635;1,487336905
KSB MegaNorm 25 150 141 3500;0,001636;1,487530914
KSB MegaNorm 25 150 141 3500;0,001637;1,487725135
KSB MegaNorm 25 150 141 3500;0,001638;1,487919568
KSB MegaNorm 25 150 141 3500;0,001639;1,488114213
KSB MegaNorm 25 150 141 3500;0,00164;1,488309072
KSB MegaNorm 25 150 141 3500;0,001641;1,488504146
KSB MegaNorm 25 150 141 3500;0,001642;1,488699434
KSB MegaNorm 25 150 141 3500;0,001643;1,488894938
KSB MegaNorm 25 150 141 3500;0,001644;1,489090659
KSB MegaNorm 25 150 141 3500;0,001645;1,489286597
KSB MegaNorm 25 150 141 3500;0,001646;1,489482754
KSB MegaNorm 25 150 141 3500;0,001647;1,489679129
KSB MegaNorm 25 150 141 3500;0,001648;1,489875724
KSB MegaNorm 25 150 141 3500;0,001649;1,490072539
KSB MegaNorm 25 150 141 3500;0,00165;1,490269575
KSB MegaNorm 25 150 141 3500;0,001651;1,490466834
KSB MegaNorm 25 150 141 3500;0,001652;1,490664315
KSB MegaNorm 25 150 141 3500;0,001653;1,490862019
KSB MegaNorm 25 150 141 3500;0,001654;1,491059947
KSB MegaNorm 25 150 141 3500;0,001655;1,491258101
KSB MegaNorm 25 150 141 3500;0,001656;1,49145648
KSB MegaNorm 25 150 141 3500;0,001657;1,491655085
KSB MegaNorm 25 150 141 3500;0,001658;1,491853918
KSB MegaNorm 25 150 141 3500;0,001659;1,492052979
KSB MegaNorm 25 150 141 3500;0,00166;1,492252268
KSB MegaNorm 25 150 141 3500;0,001661;1,492451787
KSB MegaNorm 25 150 141 3500;0,001662;1,492651536
KSB MegaNorm 25 150 141 3500;0,001663;1,492851517
KSB MegaNorm 25 150 141 3500;0,001664;1,493051728
KSB MegaNorm 25 150 141 3500;0,001665;1,493252173
KSB MegaNorm 25 150 141 3500;0,001666;1,49345285
KSB MegaNorm 25 150 141 3500;0,001667;1,493653762
KSB MegaNorm 25 150 141 3500;0,001668;1,493854908
KSB MegaNorm 25 150 141 3500;0,001669;1,49405629
KSB MegaNorm 25 150 141 3500;0,00167;1,494257909
KSB MegaNorm 25 150 141 3500;0,001671;1,494459764
KSB MegaNorm 25 150 141 3500;0,001672;1,494661857
KSB MegaNorm 25 150 141 3500;0,001673;1,494864189
KSB MegaNorm 25 150 141 3500;0,001674;1,49506676
KSB MegaNorm 25 150 141 3500;0,001675;1,495269571
KSB MegaNorm 25 150 141 3500;0,001676;1,495472623
KSB MegaNorm 25 150 141 3500;0,001677;1,495675916
KSB MegaNorm 25 150 141 3500;0,001678;1,495879452
KSB MegaNorm 25 150 141 3500;0,001679;1,496083231
KSB MegaNorm 25 150 141 3500;0,00168;1,496287254
KSB MegaNorm 25 150 141 3500;0,001681;1,496491521
KSB MegaNorm 25 150 141 3500;0,001682;1,496696034
KSB MegaNorm 25 150 141 3500;0,001683;1,496900793
KSB MegaNorm 25 150 141 3500;0,001684;1,497105799
KSB MegaNorm 25 150 141 3500;0,001685;1,497311052
KSB MegaNorm 25 150 141 3500;0,001686;1,497516554
KSB MegaNorm 25 150 141 3500;0,001687;1,497722305
KSB MegaNorm 25 150 141 3500;0,001688;1,497928306
KSB MegaNorm 25 150 141 3500;0,001689;1,498134558
KSB MegaNorm 25 150 141 3500;0,00169;1,498341061
KSB MegaNorm 25 150 141 3500;0,001691;1,498547816
KSB MegaNorm 25 150 141 3500;0,001692;1,498754824
KSB MegaNorm 25 150 141 3500;0,001693;1,498962086
KSB MegaNorm 25 150 141 3500;0,001694;1,499169603
KSB MegaNorm 25 150 141 3500;0,001695;1,499377374
KSB MegaNorm 25 150 141 3500;0,001696;1,499585402
KSB MegaNorm 25 150 141 3500;0,001697;1,499793686
KSB MegaNorm 25 150 141 3500;0,001698;1,500002228
KSB MegaNorm 25 150 141 3500;0,001699;1,500211028
KSB MegaNorm 25 150 141 3500;0,0017;1,500420087
KSB MegaNorm 25 150 141 3500;0,001701;1,500629406
KSB MegaNorm 25 150 141 3500;0,001702;1,500838986
KSB MegaNorm 25 150 141 3500;0,001703;1,501048826
KSB MegaNorm 25 150 141 3500;0,001704;1,501258929
KSB MegaNorm 25 150 141 3500;0,001705;1,501469295
KSB MegaNorm 25 150 141 3500;0,001706;1,501679924
KSB MegaNorm 25 150 141 3500;0,001707;1,501890817
KSB MegaNorm 25 150 141 3500;0,001708;1,502101976
KSB MegaNorm 25 150 141 3500;0,001709;1,5023134
KSB MegaNorm 25 150 141 3500;0,00171;1,502525091
KSB MegaNorm 25 150 141 3500;0,001711;1,502737049
KSB MegaNorm 25 150 141 3500;0,001712;1,502949276
KSB MegaNorm 25 150 141 3500;0,001713;1,503161771
KSB MegaNorm 25 150 141 3500;0,001714;1,503374536
KSB MegaNorm 25 150 141 3500;0,001715;1,503587571
KSB MegaNorm 25 150 141 3500;0,001716;1,503800877
KSB MegaNorm 25 150 141 3500;0,001717;1,504014455
KSB MegaNorm 25 150 141 3500;0,001718;1,504228306
KSB MegaNorm 25 150 141 3500;0,001719;1,504442431
KSB MegaNorm 25 150 141 3500;0,00172;1,504656829
KSB MegaNorm 25 150 141 3500;0,001721;1,504871502
KSB MegaNorm 25 150 141 3500;0,001722;1,505086451
KSB MegaNorm 25 150 141 3500;0,001723;1,505301677
KSB MegaNorm 25 150 141 3500;0,001724;1,50551718
KSB MegaNorm 25 150 141 3500;0,001725;1,50573296
KSB MegaNorm 25 150 141 3500;0,001726;1,505949019
KSB MegaNorm 25 150 141 3500;0,001727;1,506165358
KSB MegaNorm 25 150 141 3500;0,001728;1,506381977
KSB MegaNorm 25 150 141 3500;0,001729;1,506598877
KSB MegaNorm 25 150 141 3500;0,00173;1,506816059
KSB MegaNorm 25 150 141 3500;0,001731;1,507033523
KSB MegaNorm 25 150 141 3500;0,001732;1,50725127
KSB MegaNorm 25 150 141 3500;0,001733;1,507469302
KSB MegaNorm 25 150 141 3500;0,001734;1,507687618
KSB MegaNorm 25 150 141 3500;0,001735;1,50790622
KSB MegaNorm 25 150 141 3500;0,001736;1,508125108
KSB MegaNorm 25 150 141 3500;0,001737;1,508344283
KSB MegaNorm 25 150 141 3500;0,001738;1,508563746
KSB MegaNorm 25 150 141 3500;0,001739;1,508783497
KSB MegaNorm 25 150 141 3500;0,00174;1,509003538
KSB MegaNorm 25 150 141 3500;0,001741;1,509223869
KSB MegaNorm 25 150 141 3500;0,001742;1,50944449
KSB MegaNorm 25 150 141 3500;0,001743;1,509665403
KSB MegaNorm 25 150 141 3500;0,001744;1,509886609
KSB MegaNorm 25 150 141 3500;0,001745;1,510108108
KSB MegaNorm 25 150 141 3500;0,001746;1,5103299
KSB MegaNorm 25 150 141 3500;0,001747;1,510551987
KSB MegaNorm 25 150 141 3500;0,001748;1,51077437
KSB MegaNorm 25 150 141 3500;0,001749;1,510997048
KSB MegaNorm 25 150 141 3500;0,00175;1,511220024
KSB MegaNorm 25 150 141 3500;0,001751;1,511443297
KSB MegaNorm 25 150 141 3500;0,001752;1,511666868
KSB MegaNorm 25 150 141 3500;0,001753;1,511890739
KSB MegaNorm 25 150 141 3500;0,001754;1,512114909
KSB MegaNorm 25 150 141 3500;0,001755;1,512339381
KSB MegaNorm 25 150 141 3500;0,001756;1,512564153
KSB MegaNorm 25 150 141 3500;0,001757;1,512789228
KSB MegaNorm 25 150 141 3500;0,001758;1,513014606
KSB MegaNorm 25 150 141 3500;0,001759;1,513240287
KSB MegaNorm 25 150 141 3500;0,00176;1,513466273
KSB MegaNorm 25 150 141 3500;0,001761;1,513692564
KSB MegaNorm 25 150 141 3500;0,001762;1,513919162
KSB MegaNorm 25 150 141 3500;0,001763;1,514146065
KSB MegaNorm 25 150 141 3500;0,001764;1,514373277
KSB MegaNorm 25 150 141 3500;0,001765;1,514600796
KSB MegaNorm 25 150 141 3500;0,001766;1,514828625
KSB MegaNorm 25 150 141 3500;0,001767;1,515056763
KSB MegaNorm 25 150 141 3500;0,001768;1,515285212
KSB MegaNorm 25 150 141 3500;0,001769;1,515513972
KSB MegaNorm 25 150 141 3500;0,00177;1,515743044
KSB MegaNorm 25 150 141 3500;0,001771;1,515972429
KSB MegaNorm 25 150 141 3500;0,001772;1,516202128
KSB MegaNorm 25 150 141 3500;0,001773;1,516432141
KSB MegaNorm 25 150 141 3500;0,001774;1,516662469
KSB MegaNorm 25 150 141 3500;0,001775;1,516893112
KSB MegaNorm 25 150 141 3500;0,001776;1,517124073
KSB MegaNorm 25 150 141 3500;0,001777;1,51735535
KSB MegaNorm 25 150 141 3500;0,001778;1,517586946
KSB MegaNorm 25 150 141 3500;0,001779;1,51781886
KSB MegaNorm 25 150 141 3500;0,00178;1,518051095
KSB MegaNorm 25 150 141 3500;0,001781;1,518283649
KSB MegaNorm 25 150 141 3500;0,001782;1,518516525
KSB MegaNorm 25 150 141 3500;0,001783;1,518749722
KSB MegaNorm 25 150 141 3500;0,001784;1,518983242
KSB MegaNorm 25 150 141 3500;0,001785;1,519217086
KSB MegaNorm 25 150 141 3500;0,001786;1,519451254
KSB MegaNorm 25 150 141 3500;0,001787;1,519685746
KSB MegaNorm 25 150 141 3500;0,001788;1,519920565
KSB MegaNorm 25 150 141 3500;0,001789;1,520155709
KSB MegaNorm 25 150 141 3500;0,00179;1,520391181
KSB MegaNorm 25 150 141 3500;0,001791;1,520626981
KSB MegaNorm 25 150 141 3500;0,001792;1,520863109
KSB MegaNorm 25 150 141 3500;0,001793;1,521099567
KSB MegaNorm 25 150 141 3500;0,001794;1,521336356
KSB MegaNorm 25 150 141 3500;0,001795;1,521573475
KSB MegaNorm 25 150 141 3500;0,001796;1,521810925
KSB MegaNorm 25 150 141 3500;0,001797;1,522048709
KSB MegaNorm 25 150 141 3500;0,001798;1,522286825
KSB MegaNorm 25 150 141 3500;0,001799;1,522525276
KSB MegaNorm 25 150 141 3500;0,0018;1,522764061
KSB MegaNorm 25 150 141 3500;0,001801;1,523003182
KSB MegaNorm 25 150 141 3500;0,001802;1,523242639
KSB MegaNorm 25 150 141 3500;0,001803;1,523482433
KSB MegaNorm 25 150 141 3500;0,001804;1,523722565
KSB MegaNorm 25 150 141 3500;0,001805;1,523963036
KSB MegaNorm 25 150 141 3500;0,001806;1,524203845
KSB MegaNorm 25 150 141 3500;0,001807;1,524444995
KSB MegaNorm 25 150 141 3500;0,001808;1,524686486
KSB MegaNorm 25 150 141 3500;0,001809;1,524928318
KSB MegaNorm 25 150 141 3500;0,00181;1,525170493
KSB MegaNorm 25 150 141 3500;0,001811;1,52541301
KSB MegaNorm 25 150 141 3500;0,001812;1,525655872
KSB MegaNorm 25 150 141 3500;0,001813;1,525899078
KSB MegaNorm 25 150 141 3500;0,001814;1,526142629
KSB MegaNorm 25 150 141 3500;0,001815;1,526386527
KSB MegaNorm 25 150 141 3500;0,001816;1,526630771
KSB MegaNorm 25 150 141 3500;0,001817;1,526875363
KSB MegaNorm 25 150 141 3500;0,001818;1,527120304
KSB MegaNorm 25 150 141 3500;0,001819;1,527365593
KSB MegaNorm 25 150 141 3500;0,00182;1,527611233
KSB MegaNorm 25 150 141 3500;0,001821;1,527857223
KSB MegaNorm 25 150 141 3500;0,001822;1,528103564
KSB MegaNorm 25 150 141 3500;0,001823;1,528350258
KSB MegaNorm 25 150 141 3500;0,001824;1,528597305
KSB MegaNorm 25 150 141 3500;0,001825;1,528844705
KSB MegaNorm 25 150 141 3500;0,001826;1,52909246
KSB MegaNorm 25 150 141 3500;0,001827;1,52934057
KSB MegaNorm 25 150 141 3500;0,001828;1,529589036
KSB MegaNorm 25 150 141 3500;0,001829;1,529837858
KSB MegaNorm 25 150 141 3500;0,00183;1,530087039
KSB MegaNorm 25 150 141 3500;0,001831;1,530336577
KSB MegaNorm 25 150 141 3500;0,001832;1,530586474
KSB MegaNorm 25 150 141 3500;0,001833;1,530836731
KSB MegaNorm 25 150 141 3500;0,001834;1,531087349
KSB MegaNorm 25 150 141 3500;0,001835;1,531338328
KSB MegaNorm 25 150 141 3500;0,001836;1,531589669
KSB MegaNorm 25 150 141 3500;0,001837;1,531841373
KSB MegaNorm 25 150 141 3500;0,001838;1,53209344
KSB MegaNorm 25 150 141 3500;0,001839;1,532345871
KSB MegaNorm 25 150 141 3500;0,00184;1,532598668
KSB MegaNorm 25 150 141 3500;0,001841;1,53285183
KSB MegaNorm 25 150 141 3500;0,001842;1,533105359
KSB MegaNorm 25 150 141 3500;0,001843;1,533359256
KSB MegaNorm 25 150 141 3500;0,001844;1,53361352
KSB MegaNorm 25 150 141 3500;0,001845;1,533868153
KSB MegaNorm 25 150 141 3500;0,001846;1,534123156
KSB MegaNorm 25 150 141 3500;0,001847;1,534378529
KSB MegaNorm 25 150 141 3500;0,001848;1,534634273
KSB MegaNorm 25 150 141 3500;0,001849;1,534890389
KSB MegaNorm 25 150 141 3500;0,00185;1,535146878
KSB MegaNorm 25 150 141 3500;0,001851;1,53540374
KSB MegaNorm 25 150 141 3500;0,001852;1,535660977
KSB MegaNorm 25 150 141 3500;0,001853;1,535918588
KSB MegaNorm 25 150 141 3500;0,001854;1,536176575
KSB MegaNorm 25 150 141 3500;0,001855;1,536434938
KSB MegaNorm 25 150 141 3500;0,001856;1,536693678
KSB MegaNorm 25 150 141 3500;0,001857;1,536952797
KSB MegaNorm 25 150 141 3500;0,001858;1,537212294
KSB MegaNorm 25 150 141 3500;0,001859;1,53747217
KSB MegaNorm 25 150 141 3500;0,00186;1,537732427
KSB MegaNorm 25 150 141 3500;0,001861;1,537993064
KSB MegaNorm 25 150 141 3500;0,001862;1,538254084
KSB MegaNorm 25 150 141 3500;0,001863;1,538515485
KSB MegaNorm 25 150 141 3500;0,001864;1,538777271
KSB MegaNorm 25 150 141 3500;0,001865;1,53903944
KSB MegaNorm 25 150 141 3500;0,001866;1,539301993
KSB MegaNorm 25 150 141 3500;0,001867;1,539564933
KSB MegaNorm 25 150 141 3500;0,001868;1,539828258
KSB MegaNorm 25 150 141 3500;0,001869;1,540091971
KSB MegaNorm 25 150 141 3500;0,00187;1,540356071
KSB MegaNorm 25 150 141 3500;0,001871;1,54062056
KSB MegaNorm 25 150 141 3500;0,001872;1,540885438
KSB MegaNorm 25 150 141 3500;0,001873;1,541150706
KSB MegaNorm 25 150 141 3500;0,001874;1,541416365
KSB MegaNorm 25 150 141 3500;0,001875;1,541682416
KSB MegaNorm 25 150 141 3500;0,001876;1,541948858
KSB MegaNorm 25 150 141 3500;0,001877;1,542215694
KSB MegaNorm 25 150 141 3500;0,001878;1,542482924
KSB MegaNorm 25 150 141 3500;0,001879;1,542750549
KSB MegaNorm 25 150 141 3500;0,00188;1,543018568
KSB MegaNorm 25 150 141 3500;0,001881;1,543286984
KSB MegaNorm 25 150 141 3500;0,001882;1,543555797
KSB MegaNorm 25 150 141 3500;0,001883;1,543825007
KSB MegaNorm 25 150 141 3500;0,001884;1,544094616
KSB MegaNorm 25 150 141 3500;0,001885;1,544364624
KSB MegaNorm 25 150 141 3500;0,001886;1,544635031
KSB MegaNorm 25 150 141 3500;0,001887;1,54490584
KSB MegaNorm 25 150 141 3500;0,001888;1,545177049
KSB MegaNorm 25 150 141 3500;0,001889;1,545448661
KSB MegaNorm 25 150 141 3500;0,00189;1,545720676
KSB MegaNorm 25 150 141 3500;0,001891;1,545993095
KSB MegaNorm 25 150 141 3500;0,001892;1,546265918
KSB MegaNorm 25 150 141 3500;0,001893;1,546539146
KSB MegaNorm 25 150 141 3500;0,001894;1,54681278
KSB MegaNorm 25 150 141 3500;0,001895;1,547086821
KSB MegaNorm 25 150 141 3500;0,001896;1,547361269
KSB MegaNorm 25 150 141 3500;0,001897;1,547636125
KSB MegaNorm 25 150 141 3500;0,001898;1,547911391
KSB MegaNorm 25 150 141 3500;0,001899;1,548187066
KSB MegaNorm 25 150 141 3500;0,0019;1,548463152
KSB MegaNorm 25 150 141 3500;0,001901;1,548739649
KSB MegaNorm 25 150 141 3500;0,001902;1,549016558
KSB MegaNorm 25 150 141 3500;0,001903;1,54929388
KSB MegaNorm 25 150 141 3500;0,001904;1,549571615
KSB MegaNorm 25 150 141 3500;0,001905;1,549849764
KSB MegaNorm 25 150 141 3500;0,001906;1,550128329
KSB MegaNorm 25 150 141 3500;0,001907;1,550407309
KSB MegaNorm 25 150 141 3500;0,001908;1,550686706
KSB MegaNorm 25 150 141 3500;0,001909;1,550966521
KSB MegaNorm 25 150 141 3500;0,00191;1,551246753
KSB MegaNorm 25 150 141 3500;0,001911;1,551527404
KSB MegaNorm 25 150 141 3500;0,001912;1,551808475
KSB MegaNorm 25 150 141 3500;0,001913;1,552089966
KSB MegaNorm 25 150 141 3500;0,001914;1,552371878
KSB MegaNorm 25 150 141 3500;0,001915;1,552654212
KSB MegaNorm 25 150 141 3500;0,001916;1,552936969
KSB MegaNorm 25 150 141 3500;0,001917;1,553220149
KSB MegaNorm 25 150 141 3500;0,001918;1,553503753
KSB MegaNorm 25 150 141 3500;0,001919;1,553787782
KSB MegaNorm 25 150 141 3500;0,00192;1,554072237
KSB MegaNorm 25 150 141 3500;0,001921;1,554357118
KSB MegaNorm 25 150 141 3500;0,001922;1,554642426
KSB MegaNorm 25 150 141 3500;0,001923;1,554928163
KSB MegaNorm 25 150 141 3500;0,001924;1,555214327
KSB MegaNorm 25 150 141 3500;0,001925;1,555500922
KSB MegaNorm 25 150 141 3500;0,001926;1,555787946
KSB MegaNorm 25 150 141 3500;0,001927;1,556075402
KSB MegaNorm 25 150 141 3500;0,001928;1,556363289
KSB MegaNorm 25 150 141 3500;0,001929;1,556651608
KSB MegaNorm 25 150 141 3500;0,00193;1,556940361
KSB MegaNorm 25 150 141 3500;0,001931;1,557229548
KSB MegaNorm 25 150 141 3500;0,001932;1,557519169
KSB MegaNorm 25 150 141 3500;0,001933;1,557809226
KSB MegaNorm 25 150 141 3500;0,001934;1,55809972
KSB MegaNorm 25 150 141 3500;0,001935;1,55839065
KSB MegaNorm 25 150 141 3500;0,001936;1,558682018
KSB MegaNorm 25 150 141 3500;0,001937;1,558973825
KSB MegaNorm 25 150 141 3500;0,001938;1,55926607
KSB MegaNorm 25 150 141 3500;0,001939;1,559558756
KSB MegaNorm 25 150 141 3500;0,00194;1,559851883
KSB MegaNorm 25 150 141 3500;0,001941;1,560145451
KSB MegaNorm 25 150 141 3500;0,001942;1,560439462
KSB MegaNorm 25 150 141 3500;0,001943;1,560733915
KSB MegaNorm 25 150 141 3500;0,001944;1,561028813
KSB MegaNorm 25 150 141 3500;0,001945;1,561324155
KSB MegaNorm 25 150 141 3500;0,001946;1,561619942
KSB MegaNorm 25 150 141 3500;0,001947;1,561916175
KSB MegaNorm 25 150 141 3500;0,001948;1,562212856
KSB MegaNorm 25 150 141 3500;0,001949;1,562509983
KSB MegaNorm 25 150 141 3500;0,00195;1,56280756
KSB MegaNorm 25 150 141 3500;0,001951;1,563105585
KSB MegaNorm 25 150 141 3500;0,001952;1,56340406
KSB MegaNorm 25 150 141 3500;0,001953;1,563702986
KSB MegaNorm 25 150 141 3500;0,001954;1,564002364
KSB MegaNorm 25 150 141 3500;0,001955;1,564302193
KSB MegaNorm 25 150 141 3500;0,001956;1,564602475
KSB MegaNorm 25 150 141 3500;0,001957;1,564903211
KSB MegaNorm 25 150 141 3500;0,001958;1,565204402
KSB MegaNorm 25 150 141 3500;0,001959;1,565506047
KSB MegaNorm 25 150 141 3500;0,00196;1,565808149
KSB MegaNorm 25 150 141 3500;0,001961;1,566110707
KSB MegaNorm 25 150 141 3500;0,001962;1,566413723
KSB MegaNorm 25 150 141 3500;0,001963;1,566717197
KSB MegaNorm 25 150 141 3500;0,001964;1,56702113
KSB MegaNorm 25 150 141 3500;0,001965;1,567325523
KSB MegaNorm 25 150 141 3500;0,001966;1,567630376
KSB MegaNorm 25 150 141 3500;0,001967;1,56793569
KSB MegaNorm 25 150 141 3500;0,001968;1,568241466
KSB MegaNorm 25 150 141 3500;0,001969;1,568547706
KSB MegaNorm 25 150 141 3500;0,00197;1,568854408
KSB MegaNorm 25 150 141 3500;0,001971;1,569161575
KSB MegaNorm 25 150 141 3500;0,001972;1,569469207
KSB MegaNorm 25 150 141 3500;0,001973;1,569777305
KSB MegaNorm 25 150 141 3500;0,001974;1,570085869
KSB MegaNorm 25 150 141 3500;0,001975;1,570394901
KSB MegaNorm 25 150 141 3500;0,001976;1,5707044
KSB MegaNorm 25 150 141 3500;0,001977;1,571014369
KSB MegaNorm 25 150 141 3500;0,001978;1,571324807
KSB MegaNorm 25 150 141 3500;0,001979;1,571635715
KSB MegaNorm 25 150 141 3500;0,00198;1,571947095
KSB MegaNorm 25 150 141 3500;0,001981;1,572258946
KSB MegaNorm 25 150 141 3500;0,001982;1,57257127
KSB MegaNorm 25 150 141 3500;0,001983;1,572884067
KSB MegaNorm 25 150 141 3500;0,001984;1,573197339
KSB MegaNorm 25 150 141 3500;0,001985;1,573511085
KSB MegaNorm 25 150 141 3500;0,001986;1,573825307
KSB MegaNorm 25 150 141 3500;0,001987;1,574140005
KSB MegaNorm 25 150 141 3500;0,001988;1,574455181
KSB MegaNorm 25 150 141 3500;0,001989;1,574770834
KSB MegaNorm 25 150 141 3500;0,00199;1,575086966
KSB MegaNorm 25 150 141 3500;0,001991;1,575403577
KSB MegaNorm 25 150 141 3500;0,001992;1,575720669
KSB MegaNorm 25 150 141 3500;0,001993;1,576038242
KSB MegaNorm 25 150 141 3500;0,001994;1,576356296
KSB MegaNorm 25 150 141 3500;0,001995;1,576674833
KSB MegaNorm 25 150 141 3500;0,001996;1,576993852
KSB MegaNorm 25 150 141 3500;0,001997;1,577313356
KSB MegaNorm 25 150 141 3500;0,001998;1,577633345
KSB MegaNorm 25 150 141 3500;0,001999;1,577953819
KSB MegaNorm 25 150 141 3500;0,002;1,578274779
KSB MegaNorm 25 150 141 3500;0,002001;1,578596227
KSB MegaNorm 25 150 141 3500;0,002002;1,578918162
KSB MegaNorm 25 150 141 3500;0,002003;1,579240585
KSB MegaNorm 25 150 141 3500;0,002004;1,579563498
KSB MegaNorm 25 150 141 3500;0,002005;1,579886901
KSB MegaNorm 25 150 141 3500;0,002006;1,580210795
KSB MegaNorm 25 150 141 3500;0,002007;1,58053518
KSB MegaNorm 25 150 141 3500;0,002008;1,580860057
KSB MegaNorm 25 150 141 3500;0,002009;1,581185428
KSB MegaNorm 25 150 141 3500;0,00201;1,581511292
KSB MegaNorm 25 150 141 3500;0,002011;1,581837651
KSB MegaNorm 25 150 141 3500;0,002012;1,582164506
KSB MegaNorm 25 150 141 3500;0,002013;1,582491856
KSB MegaNorm 25 150 141 3500;0,002014;1,582819703
KSB MegaNorm 25 150 141 3500;0,002015;1,583148048
KSB MegaNorm 25 150 141 3500;0,002016;1,583476891
KSB MegaNorm 25 150 141 3500;0,002017;1,583806233
KSB MegaNorm 25 150 141 3500;0,002018;1,584136075
KSB MegaNorm 25 150 141 3500;0,002019;1,584466418
KSB MegaNorm 25 150 141 3500;0,00202;1,584797262
KSB MegaNorm 25 150 141 3500;0,002021;1,585128609
KSB MegaNorm 25 150 141 3500;0,002022;1,585460458
KSB MegaNorm 25 150 141 3500;0,002023;1,585792811
KSB MegaNorm 25 150 141 3500;0,002024;1,586125668
KSB MegaNorm 25 150 141 3500;0,002025;1,58645903
KSB MegaNorm 25 150 141 3500;0,002026;1,586792899
KSB MegaNorm 25 150 141 3500;0,002027;1,587127274
KSB MegaNorm 25 150 141 3500;0,002028;1,587462156
KSB MegaNorm 25 150 141 3500;0,002029;1,587797547
KSB MegaNorm 25 150 141 3500;0,00203;1,588133447
KSB MegaNorm 25 150 141 3500;0,002031;1,588469856
KSB MegaNorm 25 150 141 3500;0,002032;1,588806776
KSB MegaNorm 25 150 141 3500;0,002033;1,589144207
KSB MegaNorm 25 150 141 3500;0,002034;1,58948215
KSB MegaNorm 25 150 141 3500;0,002035;1,589820606
KSB MegaNorm 25 150 141 3500;0,002036;1,590159575
KSB MegaNorm 25 150 141 3500;0,002037;1,590499059
KSB MegaNorm 25 150 141 3500;0,002038;1,590839057
KSB MegaNorm 25 150 141 3500;0,002039;1,591179572
KSB MegaNorm 25 150 141 3500;0,00204;1,591520603
KSB MegaNorm 25 150 141 3500;0,002041;1,591862151
KSB MegaNorm 25 150 141 3500;0,002042;1,592204217
KSB MegaNorm 25 150 141 3500;0,002043;1,592546802
KSB MegaNorm 25 150 141 3500;0,002044;1,592889907
KSB MegaNorm 25 150 141 3500;0,002045;1,593233532
KSB MegaNorm 25 150 141 3500;0,002046;1,593577678
KSB MegaNorm 25 150 141 3500;0,002047;1,593922346
